model_id,sample_name,outcome,model_stage,term,term_variable,estimate_log_odds,std_error,statistic,p_value,odds_ratio,conf_low_or,conf_high_or,significance,coefficient_status,or_interpretation_flag
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,a_age_wave1,a_age_wave1,0.45332700524542435,0.3463427331297351,1.3088971180336977,0.1907901603597299,1.5735386577871626,0.7981132680529588,3.1023465047649457,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO54,num_H1MO5,-1.6280480062357061,1.2900122862235945,-1.2620406980786854,0.2071503691031147,0.1963124009500752,0.015662717264282845,2.4605282797682975,,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO142,num_H1MO14,-0.8239080686563085,0.6667639514285414,-1.2356817834723757,0.21679011131200843,0.438713776341113,0.11874636899058615,1.6208476872816089,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC45,num_H1BC4,-1.1507195360149758,1.0915747457808478,-1.0541829961372176,0.2919862502944938,0.31640901976666974,0.03724617448776491,2.687918132977435,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO143,num_H1MO14,0.7892640848219954,0.7833003723402957,1.0076135703394111,0.3138191159020097,2.2017755098843272,0.4742576000129581,10.221903446131245,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC44,num_H1BC4,-0.8434968342617862,0.951379573409814,-0.8866038937945996,0.37544883004951146,0.4302035396514293,0.06665662761975691,2.77654439082008,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO95,num_H1MO9,0.9823725235690886,1.1112858651926971,0.8839962374566377,0.3768543729000532,2.67078523203254,0.30247768518714935,23.582214837533265,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,a_grade_wave111,a_grade_wave1,0.4452501798060379,0.7699979270861277,0.5782485434616432,0.5631919941344365,1.5608806478067472,0.3450914732349168,7.060007521655271,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,0.40861432933014746,0.7418197772929634,0.5508269553303852,0.5818427068836466,1.5047312778430293,0.35156789300492386,6.440338448333232,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO103,num_H1MO10,-0.5949620345510148,1.129679987530064,-0.5266642244870087,0.5985126043314936,0.5515835065857957,0.060257103682952756,5.049103693039862,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO94,num_H1MO9,0.5670062354437149,1.07770344136154,0.5261245475168709,0.5988873930678613,1.762981192465651,0.21324948457226905,14.574959893674633,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO105,num_H1MO10,0.6025141670418372,1.256110496116752,0.47966653324249847,0.6315415984970573,1.8267056750932145,0.15575634164105245,21.423549039869503,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC12,num_H1BC1,0.5001713808707949,1.0886409048726393,0.45944569842275973,0.6459875129831723,1.6490038542012104,0.19523236924909626,13.928088470314119,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO53,num_H1MO5,-0.3157593463799916,0.7623481909105295,-0.41419308151417866,0.6787979744848908,0.7292349220766362,0.16366038841772929,3.24931143520682,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO102,num_H1MO10,-0.7744554563708077,1.871295988426643,-0.4138604802022571,0.6790414953932078,0.4609547226259848,0.011770067842745343,18.052509055176216,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO145,num_H1MO14,0.3025754802883211,0.9342145720783068,0.3238822100742814,0.7460769763343527,1.3533398230461353,0.21686394991380645,8.445519310012081,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO92,num_H1MO9,-0.37946915879760146,1.3027825591245015,-0.29127589722463976,0.7708847039388278,0.6842245273956156,0.053241187838837314,8.793252421544343,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC13,num_H1BC1,0.27301618451881265,0.9605326129237457,0.28423416430159953,0.7762741721517342,1.3139215098400512,0.19996203872757573,8.633587379914436,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC14,num_H1BC1,-0.18606386838516487,0.6951575125250022,-0.2676571353006457,0.7890038029316078,0.830220568441554,0.21255115441387043,3.2428249762469297,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO93,num_H1MO9,0.24385590002288157,1.1489820470979804,0.21223647544258503,0.8319543315982939,1.2761604225515188,0.1342369291574051,12.132171335484035,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO144,num_H1MO14,0.08643238920281711,0.8368471147470957,0.10328336882530557,0.9177532909001023,1.0902776506846603,0.21144550871482545,5.621804704235443,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO104,num_H1MO10,-0.08680486229940067,1.2966016315163003,-0.06694798170035265,0.946632947870734,0.9168559913478678,0.07221235974926452,11.641011480434873,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO16C_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO55,num_H1MO5,-0.05109286980238192,0.9759072373886386,-0.052354227784085015,0.9582541279393032,0.9501904224379418,0.1403142042405658,6.434571922204374,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M0_core_controls,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M0_core_controls,a_grade_wave111,a_grade_wave1,-0.16990553365344122,0.16394512518158708,-1.0363561189468264,0.30017987069460755,0.8437445182938326,0.6118684448273403,1.1634932609603361,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M0_core_controls,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M0_core_controls,a_age_wave1,a_age_wave1,-0.07916946228029259,0.0840603932363599,-0.9418164635238494,0.3464172020136457,0.9238833477997014,0.7835441782367862,1.0893584102205387,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M0_core_controls,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M0_core_controls,a_grade_wave112,a_grade_wave1,0.12130734451924133,0.20195467397974243,0.6006661897382448,0.5481404820368129,1.128971842359224,0.7599339050819418,1.677221416647473,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR86,num_H1PR8,11.340378701082908,1.2113258652770091,9.361955379768565,4.9777378708186074e-20,84151.89351949534,7833.61998903887,903993.4529406928,***,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1RM1,num_H1RM1,0.10255357967781219,0.035098986298242436,2.921838790624774,0.003557676055025072,1.1079966664238288,1.0343358878658506,1.1869032363745455,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR72,num_H1PR7,-1.8363322148972745,0.7378292618944455,-2.4888308308379097,0.012977488795088575,0.15940100386112344,0.037535145626578025,0.676930370397775,*,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR74,num_H1PR7,-1.8531733473698786,0.7510819110100996,-2.4673385421806007,0.013778086384861197,0.1567389890283074,0.03596194823716221,0.6831418175567255,*,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR73,num_H1PR7,-1.774940317408716,0.7369417146049896,-2.4085219797336443,0.016196587296071756,0.169493565012773,0.03998119429541582,0.7185395305720775,*,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR75,num_H1PR7,-1.8226995481419812,0.7819439989078256,-2.330984764494418,0.019951381507851557,0.16158894447429836,0.03489855739547415,0.7481967429319618,*,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,a_age_wave1,a_age_wave1,-0.14568518501455255,0.12141628139387979,-1.1998817896748408,0.23046831251199873,0.8644297958065653,0.6813623040927487,1.096683610745311,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR32,num_H1PR3,-1.057757083043729,1.1530482891729688,-0.917357141913295,0.3591758292257464,0.3472337540470904,0.03623492921855288,3.327487663144123,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1WP134,num_H1WP13,-0.44174364419623935,0.49843706373978974,-0.8862576167226053,0.375690947475005,0.6429144291769562,0.24203322009511652,1.7077778128204617,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR85,num_H1PR8,0.7276926889780629,0.8256585190546885,0.8813482477128821,0.37834029670251956,2.0702982706077777,0.41041025058886016,10.443537711672093,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR82,num_H1PR8,-0.6387782904495236,0.7923374367315975,-0.8061947610155751,0.4203214698989395,0.5279370159052378,0.11171998563970278,2.494786328220556,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,a_grade_wave112,a_grade_wave1,0.22831139678729828,0.28399898313234695,0.803916247407486,0.421635642907492,1.2564765272735934,0.7201277802477556,2.192296015918669,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR84,num_H1PR8,0.6112461972292791,0.7998977618267562,0.7641554038523042,0.44495418575478984,1.8427263689872242,0.3842148352844154,8.837869231278415,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,a_grade_wave111,a_grade_wave1,-0.16149207511582456,0.23050986954631722,-0.7005863802433646,0.48372350017292376,0.850873274510803,0.5415654134221598,1.3368381941192704,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1WP132,num_H1WP13,-0.3073385214718695,0.5642861331816706,-0.5446501400609867,0.5861151111897129,0.7354016095298941,0.2433293648423285,2.2225658117736593,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR83,num_H1PR8,0.3401787779811216,0.782529552944886,0.43471684449607056,0.66386138747958,1.4051987867109175,0.30313435806774447,6.513889229714286,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1WP133,num_H1WP13,-0.19262177913752132,0.5011808404417869,-0.38433587957537796,0.7008109050765333,0.8247938694013947,0.3088386748130534,2.202719356356246,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1WP135,num_H1WP13,0.18468480409772833,0.5127222274771118,0.36020440347687627,0.7187700423499253,1.202839250368498,0.4403212249366311,3.285833569424843,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR33,num_H1PR3,0.30326610559223577,0.9652147446257143,0.3141954754429644,0.7534378525383197,1.3542747965937594,0.2042205393417664,8.98078239632762,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR35,num_H1PR3,0.17872071403819711,0.8615755770777405,0.20743474953686047,0.8357124119072044,1.1956867590048672,0.22091717597890637,6.471505981029154,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M1_family_context,num_H1PR34,num_H1PR3,0.07786706568118054,0.8788378907018923,0.08860230823569892,0.9294156432614731,1.0809789499180167,0.1930791249818265,6.052003241033148,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1ED205,num_H1ED20,-0.4549253532548334,0.2950844742280304,-1.541678376827389,0.12333444202187763,0.6344953291916724,0.3558340093481683,1.1313823642195406,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1ED204,num_H1ED20,-0.283406629632099,0.21627404967309263,-1.3104051552207956,0.19023255497479474,0.7532134466735235,0.4929715734279817,1.1508381554432372,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,a_age_wave1,a_age_wave1,-0.1067152452570087,0.08418118029664724,-1.267685305444202,0.2050807510774566,0.8987815688694425,0.7620749575552014,1.0600116176641354,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1PR26,num_H1PR2,0.9862474444183569,0.9053025969232394,1.0894119245545264,0.2761238255439025,2.6811543902713693,0.4546871651823584,15.809966532898187,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1PR22,num_H1PR2,-0.34291208285488783,0.3577691697001426,-0.9584729817337057,0.3379580811092474,0.7097006036684593,0.35199452570930756,1.4309169889287776,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,a_grade_wave111,a_grade_wave1,-0.1426050636170309,0.16624653161364011,-0.8577927144275563,0.39112561459433426,0.867096449217155,0.6259728586696199,1.201100402089187,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1PR25,num_H1PR2,0.23696954719351523,0.37064748916993867,0.6393394104036861,0.5226867019340857,1.2674025212238829,0.6129330710828811,2.6206925789903237,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1PR23,num_H1PR2,-0.2034954404761781,0.33388799595363455,-0.6094721671408533,0.5422914558243233,0.8158739243107865,0.4240449087289949,1.5697635950056812,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1ED203,num_H1ED20,-0.10814729103673737,0.19059277723267928,-0.5674259675890504,0.570498348654202,0.8974953936675326,0.6177267110790658,1.3039714281536703,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,a_grade_wave112,a_grade_wave1,0.08389062274414599,0.20297410583179748,0.4133070196336535,0.6794328517340118,1.0875099384506577,0.7305638653699666,1.6188562318641786,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1PR24,num_H1PR2,0.0673866312379157,0.3433947210904316,0.1962366544946674,0.8444479608389777,1.0697089811404552,0.5457103043815585,2.0968585257508288,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M2_school_context,num_H1ED202,num_H1ED20,-0.0033332769411834676,0.1568808065775286,-0.02124719405707672,0.9830509147277753,0.9966722722590139,0.7328460269932474,1.3554765690216384,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE15,num_H1SE1,-1.0004917748145445,0.2861261309556352,-3.4966808920002976,4.831634724775731e-4,0.3676985718046303,0.20986328344588318,0.6442396091740795,***,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE23,num_H1SE2,-0.697115976006153,0.23766138725034172,-2.933231956909528,0.0033993428152768418,0.49801953490689804,0.312568293332798,0.7935016520847407,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC45,num_H1BC4,1.1021441233885578,0.3884549107479912,2.837251101463279,0.004604229440850009,3.010614236993346,1.4060333295322704,6.446360760880528,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC15,num_H1BC1,0.7943387675191985,0.306589662245886,2.5908856864264913,0.009654621663680255,2.212977220491724,1.2133959872821591,4.03600162662849,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE24,num_H1SE2,-1.1628564907437486,0.49022596429755433,-2.3720826219598705,0.017798658267926985,0.3125919882431365,0.11958840614314108,0.8170838149380378,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE22,num_H1SE2,-0.3788304167398791,0.15973693903029126,-2.3715893082691455,0.01782235623455931,0.6846617099867784,0.5006165614962022,0.9363686565243122,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC44,num_H1BC4,0.8913068851640904,0.3866131069016877,2.3054233528371864,0.021262486880114707,2.438314166548406,1.142872917837168,5.202132172352098,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE14,num_H1SE1,-0.596549641102336,0.2799673827457841,-2.130782647791564,0.03324987294109183,0.5507085037610345,0.31813301061346605,0.9533114954964691,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC14,num_H1BC1,0.6443156089861397,0.31044550135166804,2.0754548098806835,0.03809410256198497,1.9046830351483832,1.0364925097009137,3.500090382157114,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC13,num_H1BC1,0.6652328525414066,0.3339224859495003,1.992177467922933,0.046510918925753646,1.9449433536159928,1.0108027125344472,3.742376827709701,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC32,num_H1BC3,-0.7652243949889452,0.4182063788734457,-1.8297769561772068,0.06745792615353612,0.46522952408664586,0.20496646520706305,1.0559703503850473,.,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC43,num_H1BC4,0.6848734498994509,0.3987110534304517,1.7177187439548005,0.08602961039135766,1.9835208048962176,0.9079189061068832,4.333376865480731,.,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC34,num_H1BC3,-0.6499476563763535,0.3853650581348943,-1.6865765140254205,0.09186785848347419,0.5220731032438584,0.2453024916221253,1.111119268819072,.,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE26,num_H1SE2,-0.8585035107622523,0.5528288391926585,-1.5529282300395104,0.12062597924774322,0.4237958138877282,0.1434099401494485,1.252374080078386,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,a_grade_wave111,a_grade_wave1,-0.2775027432708086,0.18048399902222884,-1.5375476206986676,0.12434491901115617,0.7576734860965666,0.5319257423912075,1.0792279180794413,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC42,num_H1BC4,0.6673585913944106,0.437886670246069,1.5240440888949431,0.12768325742948816,1.949082192756713,0.8262157985256853,4.59797718816341,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE12,num_H1SE1,-0.22980960896491,0.16599973132443757,-1.384397475413737,0.16641804246744746,0.7946848889796658,0.5739752039088076,1.1002636846886498,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1SE13,num_H1SE1,-0.25834075111534266,0.19761458626970096,-1.3072959642906303,0.19128858271365737,0.7723320142683121,0.5243135791262428,1.1376717369361236,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC33,num_H1BC3,-0.4779761374436102,0.39666084386271067,-1.2049995476968325,0.22837079752058856,0.6200369924731608,0.284952895473329,1.3491558715224414,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC12,num_H1BC1,0.31248468980277444,0.3575701175889911,0.8739116453851994,0.38228951546384915,1.3668170147755356,0.6781730818395854,2.754737399503284,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1CO3_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1CO3_yesno,M3_knowledge_attitudes,num_H1BC35,num_H1BC3,-0.26731613991515446,0.3930657600680367,-0.6800799435414677,0.4965462255385218,0.7654310499038786,0.35425969622543235,1.6538282463386051,,estimated,confidence_interval_includes_one
