sample_name,outcome,predictor,predictor_category,unweighted_n,public_unweighted_n,unweighted_yes,unweighted_no,weighted_total,weighted_pct_yes,public_weighted_pct_yes,disclosure_status
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO3,3,884,884,66,818,2757865.376274331,6.983273790239598,6.98,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO3,4,895,895,83,812,2884200.06348873,8.699452929559872,8.70,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO3,5,342,342,38,304,1143581.927603656,9.275509394157453,9.28,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO5,1,487,487,43,444,1557373.159566183,8.413742015361318,8.41,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO5,2,1064,1064,73,991,3508279.947706533,6.295807151441214,6.30,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO5,3,1161,1161,78,1083,3604787.763626854,6.288441697660958,6.29,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO5,4,287,287,22,265,885783.235448686,7.174071236048506,7.17,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO5,5,143,143,4,139,425111.40418178303,2.5160879618574477,2.52,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO9,1,1096,1096,32,1064,3478134.289816268,2.560183276181291,2.56,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO9,2,817,817,48,769,2777399.7934671342,6.233543758505636,6.23,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO9,3,533,533,55,478,1604483.399258304,10.079922628608148,10.08,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO9,4,521,521,62,459,1584457.515599955,10.56714197435858,10.57,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1MO9,5,210,210,24,186,663259.849379753,10.118145228713978,10.12,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA3,1,528,528,14,514,1593967.453139107,2.867410197185578,2.87,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA3,2,400,400,16,384,1271223.323943691,4.032536936872838,4.03,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA3,3,533,533,27,506,1671059.746581217,4.488623171496308,4.49,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA3,4,745,745,50,695,2373188.488740375,6.347794299296995,6.35,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA3,5,787,787,82,705,2594563.973791926,8.784613948428179,8.78,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA7,0,2355,2355,115,2240,7572255.373166259,4.582496644354102,4.58,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PA7,1,826,826,106,720,2542850.130218977,12.161642972669837,12.16,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF12,1,922,922,71,851,2889781.980657622,7.271041411834813,7.27,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF12,2,1473,1473,105,1368,4708849.638339881,6.737894335068301,6.74,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF12,3,548,548,32,516,1749856.950596365,5.043613537441941,5.04,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF12,4,168,168,11,157,568983.790527757,7.166649171742574,7.17,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF12,5,38,38,5,33,101037.455482994,14.714233907706932,14.71,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF17,1,367,367,28,339,1138104.408117553,6.758415525946042,6.76,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF17,2,1098,1098,88,1010,3476214.071158303,7.989210460696881,7.99,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF17,3,1051,1051,60,991,3338420.055605594,5.168045352435184,5.17,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF17,4,481,481,34,447,1605613.69586451,6.915773317917759,6.92,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF17,5,113,113,8,105,360114.851744827,5.804635804456869,5.80,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF6,1,1518,1518,136,1382,4857747.194762332,8.5523699752063,8.55,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF6,2,1293,1293,86,1207,4159678.160603957,6.17510676976442,6.18,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF6,3,187,187,6,181,567827.781204233,1.7623733257951768,1.76,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF6,4,147,147,1,146,456323.610030435,1.0178250356426275,1.02,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF6,5,57,57,0,57,144351.923066434,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF9,1,649,649,49,600,2033564.1300578,7.061236038937095,7.06,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF9,2,1233,1233,102,1131,3945009.571943073,8.393497394357606,8.39,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF9,3,856,856,43,813,2691170.078211727,4.169953698207255,4.17,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF9,4,302,302,22,280,1018288.289093526,6.622283798361983,6.62,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PF9,5,88,88,7,81,267166.43859458703,5.787557205827977,5.79,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,1,83,83,10,73,258116.413135248,12.547090461260714,12.55,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,2,277,277,30,247,916051.762373233,9.614187654250664,9.61,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,3,1186,1186,91,1095,3782719.945127283,6.871009860474811,6.87,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,4,1128,1128,62,1066,3586996.842198905,5.248350709449656,5.25,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,5,541,541,33,508,1718437.939783944,6.162564007635305,6.16,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR2,6,15,15,3,12,48026.793628312,25.908024885452527,25.91,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,1,8,<10,1,7,26156.571130352,14.16355770732532,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,2,30,30,5,25,92570.742025847,18.631734263455787,18.63,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,3,107,107,13,94,379831.31438884,10.270093890040032,10.27,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,4,407,407,31,376,1366580.532695464,6.776704727180648,6.78,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,5,2676,2676,179,2497,8437168.918490002,6.333860455278678,6.33,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR3,6,2,<10,0,2,8041.617516419999,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,1,94,94,12,82,307967.280141928,12.943213423978666,12.94,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,2,350,350,35,315,1163076.946843877,8.863278510942202,8.86,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,3,1170,1170,97,1073,3735357.969467147,7.747693448459152,7.75,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,4,1079,1079,55,1024,3440993.944775356,4.739339654364478,4.74,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,5,535,535,29,506,1655732.149513224,5.311770015259137,5.31,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR5,6,1,<10,1,0,3588.131054084,100,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,1,83,83,12,71,275814.418200332,16.212185758278526,16.21,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,2,316,316,34,282,1010704.553316035,10.831329217306118,10.83,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,3,968,968,82,886,3155219.649609349,7.60704098277291,7.61,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,4,1207,1207,70,1137,3847732.8701919112,5.323413931396303,5.32,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,5,649,649,30,619,1997415.452605062,4.222601135842002,4.22,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR7,6,6,<10,1,5,16969.259137307,21.14488926741343,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,1,45,45,7,38,154307.791760259,14.51660076162275,14.52,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,2,191,191,19,172,617317.980064575,9.906193407435836,9.91,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,3,780,780,73,707,2568562.418189106,8.227786808014324,8.23,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,4,1355,1355,80,1275,4348045.629823421,5.788456866774676,5.79,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,5,852,852,47,805,2594335.782259796,5.016071052797608,5.02,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1PR8,6,6,<10,3,3,21286.600962839,48.20699479085553,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP3,1,2075,2075,147,1928,6581238.718209644,6.812269770297679,6.81,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP3,2,756,756,44,712,2430554.216432392,5.085193298086095,5.09,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP3,3,250,250,18,232,825980.098096372,6.883172954506169,6.88,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP3,4,100,100,15,85,299400.477227004,14.879166729752635,14.88,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP3,5,46,46,4,42,144814.393143892,6.636245170026003,6.64,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP5,1,187,187,21,166,597341.53761044,11.945058658195332,11.95,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP5,2,405,405,35,370,1318721.717906876,7.095652341375237,7.10,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP5,3,1378,1378,94,1284,4380975.214857511,6.1744163532903915,6.17,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP5,4,941,941,60,881,3061647.97006508,6.298320307109183,6.30,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP5,5,296,296,19,277,853851.061366145,6.876158239618828,6.88,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP6,1,225,225,15,210,767586.034343229,6.3554787925813345,6.36,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP6,2,422,422,36,386,1399311.129016232,6.869166986026379,6.87,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP6,3,756,756,64,692,2465975.182011234,8.442570264298693,8.44,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP6,4,1169,1169,72,1097,3693044.248772544,5.8061039135618095,5.81,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1RP6,5,630,630,41,589,1872167.745668231,6.164917908399181,6.16,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,1,1609,1609,114,1495,5131818.964210277,6.5591549884605715,6.56,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,2,660,660,47,613,2157043.656305178,7.003579595814338,7.00,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,3,534,534,36,498,1705982.622907299,6.075421221107008,6.08,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,4,152,152,10,142,482588.41413489,6.862614518140506,6.86,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,5,140,140,12,128,424133.872618735,7.194292107797368,7.19,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE1,6,95,95,8,87,253726.90162712202,10.854798079938782,10.85,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,1,2057,2057,150,1907,6609016.924630267,6.739784180747309,6.74,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,2,688,688,51,637,2169995.413037585,7.193932699469911,7.19,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,3,270,270,14,256,855682.232191892,5.072775310636782,5.07,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,4,56,56,4,52,168333.230824861,5.84884322237515,5.85,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,5,66,66,5,61,215121.896169325,7.651603635865093,7.65,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE2,6,68,68,4,64,186301.469573627,7.851298615297462,7.85,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,1,1871,1871,125,1746,5894800.36917197,6.429999004221823,6.43,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,2,560,560,48,512,1802599.674165508,7.364068619119249,7.36,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,3,445,445,25,420,1416212.141836654,5.089793556214686,5.09,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,4,138,138,13,125,462753.890204522,7.906271681455544,7.91,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,5,152,152,13,139,522014.109420584,9.106982827705428,9.11,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1SE3,6,36,36,5,31,97486.590072281,19.46937537561047,19.47,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1TS8,0,226,226,17,209,699239.572499302,7.0378510790730635,7.04,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1TS8,1,3009,3009,212,2797,9636327.711698718,6.618262483728974,6.62,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP1,0,1864,1864,106,1758,5848735.0493323,4.945521314514876,4.95,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP1,1,1270,1270,103,1167,4129521.036540343,7.946309213580542,7.95,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP10,1,3,<10,0,3,10638.605192767,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP10,2,13,13,3,10,44990.183706945,23.372488304669407,23.37,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP10,3,68,68,5,63,239229.669589667,4.983085014728417,4.98,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP10,4,244,244,17,227,805828.956621822,5.983933793829144,5.98,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP10,5,2696,2696,168,2528,8540535.959949309,5.794838720434009,5.79,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP13,1,43,43,10,33,131962.684576631,22.687480318444383,22.69,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP13,2,100,100,9,91,358263.417081272,7.30286892394844,7.30,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP13,3,381,381,27,354,1251515.454060194,7.349228443460451,7.35,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP13,4,665,665,31,634,2208137.802689649,4.088253489250051,4.09,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP13,5,1100,1100,48,1052,3571721.884677582,4.113787061246752,4.11,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP14,1,5,<10,2,3,17864.15025424,39.493306820107406,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP14,2,41,41,7,34,139241.090806628,16.14987776234125,16.15,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP14,3,107,107,11,96,339537.014002836,9.058523545814978,9.06,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP14,4,290,290,20,270,971398.51333104,5.917935159543245,5.92,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP14,5,1846,1846,85,1761,6053560.4746905845,4.418893080461787,4.42,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP2,0,356,356,22,334,1099206.204094568,5.453885359316474,5.45,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP2,1,2782,2782,187,2595,8895669.258038914,6.266481887914323,6.27,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,0,445,445,55,390,1417933.566386746,12.642316942411696,12.64,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,1,201,201,21,180,674945.407582746,9.875434557752357,9.88,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,2,288,288,24,264,926982.471446317,8.152232853967549,8.15,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,3,338,338,28,310,1074717.431473275,6.669751526459212,6.67,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,4,349,349,19,330,1128303.900807433,4.791074386371463,4.79,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,5,390,390,20,370,1236507.737044407,4.762469677946716,4.76,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,6,207,207,11,196,688602.563367817,3.9949499226144907,3.99,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP8,7,918,918,31,887,2847578.431177101,2.9785434766027685,2.98,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP9,1,14,14,3,11,46769.355323167,16.27745812071735,16.28,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP9,2,79,79,6,73,262124.403184436,7.614773543877797,7.61,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP9,3,294,294,29,265,941723.547328673,7.967867070190163,7.97,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP9,4,713,713,37,676,2400220.036253595,5.122005719118489,5.12,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_H1WP9,5,1924,1924,118,1806,5990386.032970639,5.676081098702985,5.68,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,1,2,<10,0,2,4697.354379032,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,10,61,61,4,57,199059.49996426,7.447220618702769,7.45,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,11,18,18,2,16,74724.475767507,12.358815661020335,12.36,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,12,11,11,1,10,36027.4648888,6.496151731734999,6.50,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,4,54,54,2,52,188373.299075098,2.934646416377801,2.93,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,5,803,803,52,751,2620556.974034251,6.326825700510489,6.33,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,6,890,890,52,838,2734874.012463186,5.283456240939547,5.28,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,7,645,645,57,588,1991591.492726512,8.189192775334648,8.19,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,8,529,529,39,490,1749470.399104368,6.1941308954157,6.19,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IMONTH,9,224,224,20,204,742876.81262634,9.865330826741364,9.87,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_IYEAR,95,3237,3237,229,3008,10342251.785029354,6.642353288530319,6.64,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_PA21,0,2502,2502,157,2345,8048953.053690771,5.909477659573461,5.91,reported
strict_grade_10_12_age_15_19,a_H1HS9_yesno,num_PA21,1,189,189,23,166,569896.439673778,10.563779261380782,10.56,reported
strict_grade_10_12_age_15_19,a_sex_ever,a_female,0,3208,3208,1755,1453,10217739.050749665,54.60520870105166,54.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,a_grade_wave1,10,1126,1126,498,628,3514714.499528563,42.5401685753776,42.54,reported
strict_grade_10_12_age_15_19,a_sex_ever,a_grade_wave1,11,1105,1105,617,488,3258552.446342005,56.27370351619558,56.27,reported
strict_grade_10_12_age_15_19,a_sex_ever,a_grade_wave1,12,977,977,640,337,3444472.104879097,65.33785291470018,65.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_15_19_flag,TRUE,3208,3208,1755,1453,10217739.050749665,54.60520870105166,54.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_wave1,15,243,243,95,148,744464.141654762,38.59952627632873,38.60,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_wave1,16,952,952,421,531,2869179.107320903,42.83426311973582,42.83,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_wave1,17,1063,1063,608,455,3349757.181124568,56.59913745932913,56.60,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_wave1,18,856,856,562,294,2917287.255811644,65.63851198429893,65.64,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_age_wave1,19,94,94,69,25,337051.364837788,74.84578993149215,74.85,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_grade_10_12_flag,TRUE,3208,3208,1755,1453,10217739.050749665,54.60520870105166,54.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_grade_wave1,10,1126,1126,498,628,3514714.499528563,42.5401685753776,42.54,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_grade_wave1,11,1105,1105,617,488,3258552.446342005,56.27370351619558,56.27,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_grade_wave1,12,977,977,640,337,3444472.104879097,65.33785291470018,65.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_main_sample_flag,TRUE,3208,3208,1755,1453,10217739.050749665,54.60520870105166,54.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,derived_strict_sample_flag,TRUE,3208,3208,1755,1453,10217739.050749665,54.60520870105166,54.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_BIO_SEX,1,1560,1560,856,704,5143186.284794486,53.44870412149595,53.45,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_BIO_SEX,2,1648,1648,899,749,5074552.765955179,55.77735504895812,55.78,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC1,1,131,131,87,44,449246.961049819,64.14449608201531,64.14,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC1,2,171,171,107,64,512188.69805623,63.219727824731606,63.22,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC1,3,350,350,190,160,1114830.134504899,55.243665950891796,55.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC1,4,964,964,569,395,3087237.565064065,57.78101932212756,57.78,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC1,5,1563,1563,794,769,4953669.794111828,51.41636275301876,51.42,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC2,1,101,101,60,41,343135.725733518,57.081321525450086,57.08,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC2,2,225,225,151,74,711340.73753465,66.38187610118514,66.38,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC2,3,569,569,264,305,1753916.071253735,46.456562800675165,46.46,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC2,4,1083,1083,639,444,3454000.6011999752,58.538271190978406,58.54,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC2,5,1190,1190,633,557,3822127.766473853,53.731132045893055,53.73,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC3,1,110,110,63,47,335980.744056841,55.636865704219176,55.64,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC3,2,174,174,117,57,541337.480322127,67.85911950502549,67.86,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC3,3,508,508,260,248,1621121.492711789,50.81439691128638,50.81,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC3,4,1113,1113,649,464,3549792.745973521,57.69661627066749,57.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC3,5,1270,1270,658,612,4065547.242925351,52.38686394143516,52.39,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC4,1,81,81,44,37,265895.300062388,51.9798434413368,51.98,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC4,2,181,181,100,81,568939.582037476,54.80668840279962,54.81,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC4,3,595,595,286,309,1924471.577505444,48.282615403481195,48.28,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC4,4,1159,1159,662,497,3598019.398313539,56.10100329813656,56.10,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC4,5,1150,1150,655,495,3726721.094774892,57.96064168994524,57.96,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC5,1,134,134,94,40,443606.630736043,68.04224163635378,68.04,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC5,2,238,238,170,68,813706.655548547,69.82056726416025,69.82,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC5,3,727,727,340,387,2287384.805030653,46.18246775131235,46.18,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC5,4,970,970,564,406,3084148.683020393,57.57968471034143,57.58,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC5,5,1086,1086,572,514,3414662.5621235482,53.61554371302991,53.62,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC6,1,1044,1044,685,359,3403243.590086301,65.7030470349982,65.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC6,2,960,960,558,402,2974117.196398411,56.760908262388945,56.76,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC6,3,637,637,225,412,1978303.002478245,34.80289963071779,34.80,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC6,4,263,263,137,126,856726.566980778,53.481250011479474,53.48,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC6,5,256,256,140,116,854793.99232991,56.17312046678532,56.17,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC7,1,117,117,51,66,381417.779694632,41.78054798966803,41.78,reported
